# DNN. input 7 records
# Timestamp ControlMode TrackSucceed KiteLoc1 KiteLoc2 KiteAngle RevolutionsL RevolutionsR RotateSpeedL RotateSpeedR TensionVL TensionVR JoyStickWheel 
1529967947.9663832, 1, False, 452, 1467, 116.56504124225853, -0.04365000128746033, -0.0466499999165535, -0.0, 0.0, 0.06767577677965164, 0.09909667819738388, 0
1529967948.006325, 1, False, 452, 1467, 116.56504124225853, -0.04365000128746033, -0.0466499999165535, -0.0, 0.0, 0.06767577677965164, 0.09909667819738388, 0.0
1529967948.052077, 1, False, 452, 1467, 116.56504124225853, -0.04365000128746033, -0.0466499999165535, -0.0, 0.0, 0.06767577677965164, 0.09909667819738388, -0.12
1529967948.09168, 1, False, 452, 1467, 116.56504124225853, -0.04365000128746033, -0.0466499999165535, -0.0, 0.0, 0.06767577677965164, 0.09909667819738388, -0.12
1529967948.1313138, 1, False, 452, 1467, 116.56504124225853, -0.04365000128746033, -0.0466499999165535, -0.0, 0.0, 0.06767577677965164, 0.09909667819738388, -0.12
1529967948.1710298, 1, False, 452, 1467, 116.56504124225853, -0.04365000128746033, -0.0466499999165535, -0.0, 0.0, 0.06767577677965164, 0.09909667819738388, -0.13
1529967948.2156491, 1, True, 493, 1428, 111.25050745861586, -0.04365000128746033, -0.0466499999165535, -0.0, 0.0, 0.06767577677965164, 0.09909667819738388, -0.14
1529967948.2552538, 1, False, 493, 1428, 111.25050745861586, -0.04365000128746033, -0.0466499999165535, -0.0, 0.0, 0.06767577677965164, 0.09909667819738388, -0.15
1529967948.297867, 1, False, 493, 1428, 111.25050745861586, 0.13580000400543213, -0.043299999088048935, 0.8159999847412109, -0.32749998569488525, 0.153076171875, 0.08540038764476776, -0.16
1529967948.3419843, 1, False, 493, 1428, 111.25050745861586, 0.1813499927520752, -0.06445000320672989, 0.8159999847412109, -0.32749998569488525, 0.15065917372703552, 0.08540038764476776, -0.17
1529967948.3810885, 1, False, 493, 1428, 111.25050745861586, 0.22339999675750732, -0.08534999936819077, 0.9399999976158142, -0.4440000057220459, 0.15065917372703552, 0.08701171725988388, -0.17
1529967948.4201932, 1, False, 493, 1428, 111.25050745861586, 0.2635999917984009, -0.10760000348091125, 0.9399999976158142, -0.4440000057220459, 0.120849609375, 0.08620605617761612, -0.17
1529967948.4592965, 1, False, 493, 1428, 111.25050745861586, 0.271450012922287, -0.12764999270439148, 0.9399999976158142, -0.4440000057220459, 0.08378905802965164, 0.08942870795726776, -0.17
1529967948.4984004, 1, False, 493, 1428, 111.25050745861586, 0.2546499967575073, -0.14319999516010284, 0.5245000123977661, -0.49050000309944153, 0.05317382887005806, 0.08540038764476776, -0.17
1529967948.5380058, 1, False, 493, 1428, 111.25050745861586, 0.22605000436306, -0.15164999663829803, 0.5245000123977661, -0.49050000309944153, 0.07170409709215164, 0.08298339694738388, -0.17
1529967948.5771096, 1, False, 493, 1428, 111.25050745861586, 0.22605000436306, -0.15164999663829803, 0.5245000123977661, -0.49050000309944153, 0.07170409709215164, 0.08298339694738388, -0.17
1529967948.616214, 1, False, 493, 1428, 111.25050745861586, 0.18520000576972961, -0.15459999442100525, -0.6029999852180481, -0.22550000250339508, 0.06767577677965164, 0.08701171725988388, -0.17
1529967948.6563203, 1, False, 493, 1428, 111.25050745861586, 0.15105000138282776, -0.15399999916553497, -0.6029999852180481, -0.22550000250339508, 0.06687011569738388, 0.08942870795726776, -0.17
1529967948.7009394, 1, False, 493, 1428, 111.25050745861586, 0.1270499974489212, -0.15244999527931213, -0.7124999761581421, 0.004999999888241291, 0.07009277492761612, 0.088623046875, -0.16
1529967948.7400424, 1, False, 493, 1428, 111.25050745861586, 0.10760000348091125, -0.1505499929189682, -0.7124999761581421, 0.004999999888241291, 0.06364745646715164, 0.08540038764476776, -0.13
